date,sp500,sp500ret
20140708,1963.71,-0.007049
20140709,1972.83,0.004644
20140710,1964.68,-0.004131
20140711,1967.57,0.001471
20140714,1977.1,0.004844
20140715,1973.28,-0.001932
20140716,1981.57,0.004201
20140717,1958.12,-0.011834
20140718,1978.22,0.010265
20140721,1973.63,-0.00232
20140722,1983.53,0.005016
20140723,1987.01,0.001754
20140724,1987.98,0.000488
20140725,1978.34,-0.004849
20140728,1978.91,0.000288
20140729,1969.95,-0.004528
20140730,1970.07,0.000061
20140731,1930.67,-0.019999
20140801,1925.15,-0.002859
20140804,1938.99,0.007189
20140805,1920.21,-0.009685
20140806,1920.24,0.000016
20140807,1909.57,-0.005557
20140808,1931.59,0.011531
20140811,1936.92,0.002759
20140812,1933.75,-0.001637
20140813,1946.72,0.006707
20140814,1955.18,0.004346
20140815,1955.06,-0.000061
20140818,1971.74,0.008532
20140819,1981.6,0.005001
20140820,1986.51,0.002478
20140821,1992.37,0.00295
20140822,1988.4,-0.001993
20140825,1997.92,0.004788
20140826,2000.02,0.001051
20140827,2000.12,0.00005
20140828,1996.74,-0.00169
20140829,2003.37,0.00332
20140902,2002.28,-0.000544
20140903,2000.72,-0.000779
20140904,1997.65,-0.001534
20140905,2007.71,0.005036
20140908,2001.54,-0.003073
20140909,1988.44,-0.006545
20140910,1995.69,0.003646
20140911,1997.45,0.000882
20140912,1985.54,-0.005963
20140915,1984.13,-0.00071
20140916,1998.98,0.007484
20140917,2001.57,0.001296
20140918,2011.36,0.004891
20140919,2010.4,-0.000477
20140922,1994.29,-0.008013
20140923,1982.77,-0.005776
20140924,1998.3,0.007832
20140925,1965.99,-0.016169
20140926,1982.85,0.008576
20140929,1977.8,-0.002547
20140930,1972.29,-0.002786
20141001,1946.16,-0.013249
20141002,1946.17,0.000005
20141003,1967.9,0.011166
20141006,1964.82,-0.001565
20141007,1935.1,-0.015126
20141008,1968.89,0.017462
20141009,1928.21,-0.020661
20141010,1906.13,-0.011451
20141013,1874.74,-0.016468
20141014,1877.7,0.001579
20141015,1862.49,-0.0081
20141016,1862.76,0.000145
20141017,1886.76,0.012884
20141020,1904.01,0.009143
20141021,1941.28,0.019574
20141022,1927.11,-0.007299
20141023,1950.82,0.012303
20141024,1964.58,0.007053
20141027,1961.63,-0.001502
20141028,1985.05,0.011939
20141029,1982.3,-0.001385
20141030,1994.65,0.00623
20141031,2018.05,0.011731
20141103,2017.81,-0.000119
20141104,2012.1,-0.00283
20141105,2023.57,0.005701
20141106,2031.21,0.003776
20141107,2031.92,0.00035
20141110,2038.26,0.00312
20141111,2039.68,0.000697
20141112,2038.25,-0.000701
20141113,2039.33,0.00053
20141114,2039.82,0.00024
20141117,2041.32,0.000735
20141118,2051.8,0.005134
20141119,2048.72,-0.001501
20141120,2052.75,0.001967
20141121,2063.5,0.005237
20141124,2069.41,0.002864
20141125,2067.03,-0.00115
20141126,2072.83,0.002806
20141128,2067.56,-0.002542
20141201,2053.44,-0.006829
20141202,2066.55,0.006384
20141203,2074.33,0.003765
20141204,2071.92,-0.001162
20141205,2075.37,0.001665
20141208,2060.31,-0.007257
20141209,2059.82,-0.000238
20141210,2026.14,-0.016351
20141211,2035.33,0.004536
20141212,2002.33,-0.016214
20141215,1989.63,-0.006343
20141216,1972.74,-0.008489
20141217,2012.89,0.020352
20141218,2061.23,0.024015
20141219,2070.65,0.00457
20141222,2078.54,0.00381
20141223,2082.17,0.001746
20141224,2081.88,-0.000139
20141226,2088.77,0.00331
20141229,2090.57,0.000862
20141230,2080.35,-0.004889
20141231,2058.9,-0.010311
20150102,2058.2,-0.00034
20150105,2020.58,-0.018278
20150106,2002.61,-0.008893
20150107,2025.9,0.01163
20150108,2062.14,0.017888
20150109,2044.81,-0.008404
20150112,2028.26,-0.008094
20150113,2023.03,-0.002579
20150114,2011.27,-0.005813
20150115,1992.67,-0.009248
20150116,2019.42,0.013424
20150120,2022.55,0.00155
20150121,2032.12,0.004732
20150122,2063.15,0.01527
20150123,2051.82,-0.005492
20150126,2057.09,0.002568
20150127,2029.55,-0.013388
20150128,2002.16,-0.013496
20150129,2021.25,0.009535
20150130,1994.99,-0.012992
20150202,2020.85,0.012962
20150203,2050.03,0.014439
20150204,2041.51,-0.004156
20150205,2062.52,0.010291
20150206,2055.47,-0.003418
20150209,2046.74,-0.004247
20150210,2068.59,0.010676
20150211,2068.53,-0.000029
20150212,2088.48,0.009645
20150213,2096.99,0.004075
20150217,2100.34,0.001598
20150218,2099.68,-0.000314
20150219,2097.45,-0.001062
20150220,2110.3,0.006126
20150223,2109.66,-0.000303
20150224,2115.48,0.002759
20150225,2113.86,-0.000766
20150226,2110.74,-0.001476
20150227,2104.5,-0.002956
20150302,2117.39,0.006125
20150303,2107.78,-0.004539
20150304,2098.53,-0.004389
20150305,2101.04,0.001196
20150306,2071.26,-0.014174
20150309,2079.43,0.003944
20150310,2044.16,-0.016961
20150311,2040.24,-0.001918
20150312,2065.95,0.012601
20150313,2053.4,-0.006075
20150316,2081.19,0.013534
20150317,2074.28,-0.00332
20150318,2099.5,0.012158
20150319,2089.27,-0.004873
20150320,2108.1,0.009013
20150323,2104.42,-0.001746
20150324,2091.5,-0.006139
20150325,2061.05,-0.014559
20150326,2056.15,-0.002377
20150327,2061.02,0.002369
20150330,2086.24,0.012237
20150331,2067.89,-0.008796
20150401,2059.69,-0.003965
20150402,2066.96,0.00353
20150406,2080.62,0.006609
20150407,2076.33,-0.002062
20150408,2081.9,0.002683
20150409,2091.18,0.004457
20150410,2102.06,0.005203
20150413,2092.43,-0.004581
20150414,2095.84,0.00163
20150415,2106.63,0.005148
20150416,2104.99,-0.000778
20150417,2081.18,-0.011311
20150420,2100.4,0.009235
20150421,2097.29,-0.001481
20150422,2107.96,0.005088
20150423,2112.93,0.002358
20150424,2117.69,0.002253
20150427,2108.92,-0.004141
20150428,2114.76,0.002769
20150429,2106.85,-0.00374
20150430,2085.51,-0.010129
20150501,2108.29,0.010923
20150504,2114.49,0.002941
20150505,2089.46,-0.011837
20150506,2080.15,-0.004456
20150507,2088,0.003774
20150508,2116.1,0.013458
20150511,2105.33,-0.00509
20150512,2099.12,-0.00295
20150513,2098.48,-0.000305
20150514,2121.1,0.010779
20150515,2122.73,0.000768
20150518,2129.2,0.003048
20150519,2127.83,-0.000643
20150520,2125.85,-0.000931
20150521,2130.82,0.002338
20150522,2126.06,-0.002234
20150526,2104.2,-0.010282
20150527,2123.48,0.009163
20150528,2120.79,-0.001267
20150529,2107.39,-0.006318
20150601,2111.73,0.002059
20150602,2109.6,-0.001009
20150603,2114.07,0.002119
20150604,2095.84,-0.008623
20150605,2092.83,-0.001436
20150608,2079.28,-0.006474
20150609,2080.15,0.000418
20150610,2105.2,0.012042
20150611,2108.86,0.001739
20150612,2094.11,-0.006994
20150615,2084.43,-0.004622
20150616,2096.29,0.00569
20150617,2100.44,0.00198
20150618,2121.24,0.009903
20150619,2109.99,-0.005304
20150622,2122.85,0.006095
20150623,2124.2,0.000636
20150624,2108.58,-0.007353
20150625,2102.31,-0.002974
20150626,2101.49,-0.00039
20150629,2057.64,-0.020866
20150630,2063.11,0.002658
20150701,2077.42,0.006936
20150702,2076.78,-0.000308
20150706,2068.76,-0.003862
20150707,2081.34,0.006081
20150708,2046.68,-0.016653
20150709,2051.31,0.002262
20150710,2076.62,0.012338
20150713,2099.6,0.011066
20150714,2108.95,0.004453
20150715,2107.4,-0.000735
20150716,2124.29,0.008015
20150717,2126.64,0.001106
20150720,2128.28,0.000771
20150721,2119.21,-0.004262
20150722,2114.15,-0.002388
20150723,2102.15,-0.005676
20150724,2079.65,-0.010703
20150727,2067.64,-0.005775
20150728,2093.25,0.012386
20150729,2108.57,0.007319
20150730,2108.63,0.000028
20150731,2103.84,-0.002272
20150803,2098.04,-0.002757
20150804,2093.32,-0.00225
20150805,2099.84,0.003115
20150806,2083.56,-0.007753
20150807,2077.57,-0.002875
20150810,2104.18,0.012808
20150811,2084.07,-0.009557
20150812,2086.05,0.00095
20150813,2083.39,-0.001275
20150814,2091.54,0.003912
20150817,2102.44,0.005211
20150818,2096.92,-0.002626
20150819,2079.61,-0.008255
20150820,2035.73,-0.0211
20150821,1970.89,-0.031851
20150824,1893.21,-0.039414
20150825,1867.61,-0.013522
20150826,1940.51,0.039034
20150827,1987.66,0.024298
20150828,1988.87,0.000609
20150831,1972.18,-0.008392
20150901,1913.85,-0.029576
20150902,1948.86,0.018293
20150903,1951.13,0.001165
20150904,1921.22,-0.01533
20150908,1969.41,0.025083
20150909,1942.04,-0.013898
20150910,1952.29,0.005278
20150911,1961.05,0.004487
20150914,1953.03,-0.00409
20150915,1978.09,0.012831
20150916,1995.31,0.008705
20150917,1990.2,-0.002561
20150918,1958.03,-0.016164
20150921,1966.97,0.004566
20150922,1942.74,-0.012318
20150923,1938.76,-0.002049
20150924,1932.24,-0.003363
20150925,1931.34,-0.000466
20150928,1881.77,-0.025666
20150929,1884.09,0.001233
20150930,1920.03,0.019076
20151001,1923.82,0.001974
20151002,1951.36,0.014315
20151005,1987.05,0.01829
20151006,1979.92,-0.003588
20151007,1995.83,0.008036
20151008,2013.43,0.008818
20151009,2014.89,0.000725
20151012,2017.46,0.001276
20151013,2003.69,-0.006825
20151014,1994.24,-0.004716
20151015,2023.86,0.014853
20151016,2033.11,0.00457
20151019,2033.66,0.000271
20151020,2030.77,-0.001421
20151021,2018.94,-0.005825
20151022,2052.51,0.016628
20151023,2075.15,0.01103
20151026,2071.18,-0.001913
20151027,2065.89,-0.002554
20151028,2090.35,0.01184
20151029,2089.41,-0.00045
20151030,2079.36,-0.00481
20151102,2104.05,0.011874
20151103,2109.79,0.002728
20151104,2102.31,-0.003545
20151105,2099.93,-0.001132
20151106,2099.2,-0.000348
20151109,2078.58,-0.009823
20151110,2081.72,0.001511
20151111,2075,-0.003228
20151112,2045.97,-0.01399
20151113,2023.04,-0.011207
20151116,2053.19,0.014903
20151117,2050.44,-0.001339
20151118,2083.58,0.016162
20151119,2081.24,-0.001123
20151120,2089.17,0.00381
20151123,2086.59,-0.001235
20151124,2089.14,0.001222
20151125,2088.87,-0.000129
20151127,2090.11,0.000594
20151130,2080.41,-0.004641
20151201,2102.63,0.010681
20151202,2079.51,-0.010996
20151203,2049.62,-0.014374
20151204,2091.69,0.020526
20151207,2077.07,-0.00699
20151208,2063.59,-0.00649
20151209,2047.62,-0.007739
20151210,2052.23,0.002251
20151211,2012.37,-0.019423
20151214,2021.94,0.004756
20151215,2043.41,0.010619
20151216,2073.07,0.014515
20151217,2041.89,-0.015041
20151218,2005.55,-0.017797
20151221,2021.15,0.007778
20151222,2038.97,0.008817
20151223,2064.29,0.012418
20151224,2060.99,-0.001599
20151228,2056.5,-0.002179
20151229,2078.36,0.01063
20151230,2063.36,-0.007217
20151231,2043.94,-0.009412
20160104,2012.66,-0.015304
20160105,2016.71,0.002012
20160106,1990.26,-0.013115
20160107,1943.09,-0.0237
20160108,1922.03,-0.010838
20160111,1923.67,0.000853
20160112,1938.68,0.007803
20160113,1890.28,-0.024965
20160114,1921.84,0.016696
20160115,1880.33,-0.021599
20160119,1881.33,0.000532
20160120,1859.33,-0.011694
20160121,1868.99,0.005195
20160122,1906.9,0.020284
20160125,1877.08,-0.015638
20160126,1903.63,0.014144
20160127,1882.95,-0.010863
20160128,1893.36,0.005529
20160129,1940.24,0.02476
20160201,1939.38,-0.000443
20160202,1903.03,-0.018743
20160203,1912.53,0.004992
20160204,1915.45,0.001527
20160205,1880.05,-0.018481
20160208,1853.44,-0.014154
20160209,1852.21,-0.000664
20160210,1851.86,-0.000189
20160211,1829.08,-0.012301
20160212,1864.78,0.019518
20160216,1895.58,0.016517
20160217,1926.82,0.01648
20160218,1917.83,-0.004666
20160219,1917.78,-0.000026
20160222,1945.5,0.014454
20160223,1921.27,-0.012454
20160224,1929.8,0.00444
20160225,1951.7,0.011348
20160226,1948.05,-0.00187
20160229,1932.23,-0.008121
20160301,1978.35,0.023869
20160302,1986.45,0.004094
20160303,1993.4,0.003499
20160304,1999.99,0.003306
20160307,2001.76,0.000885
20160308,1979.26,-0.01124
20160309,1989.26,0.005052
20160310,1989.57,0.000156
20160311,2022.19,0.016396
20160314,2019.64,-0.001261
20160315,2015.93,-0.001837
20160316,2027.22,0.0056
20160317,2040.59,0.006595
20160318,2049.58,0.004406
20160321,2051.6,0.000986
20160322,2049.8,-0.000877
20160323,2036.71,-0.006386
20160324,2035.94,-0.000378
20160328,2037.05,0.000545
20160329,2055.01,0.008817
20160330,2063.95,0.00435
20160331,2059.74,-0.00204
20160401,2072.78,0.006331
20160404,2066.13,-0.003208
20160405,2045.17,-0.010145
20160406,2066.66,0.010508
20160407,2041.91,-0.011976
20160408,2047.6,0.002787
20160411,2041.99,-0.00274
20160412,2061.72,0.009662
20160413,2082.42,0.01004
20160414,2082.78,0.000173
20160415,2080.73,-0.000984
20160418,2094.34,0.006541
20160419,2100.8,0.003085
20160420,2102.4,0.000762
20160421,2091.48,-0.005194
20160422,2091.58,0.000048
20160425,2087.79,-0.001812
20160426,2091.7,0.001873
20160427,2095.15,0.001649
20160428,2075.81,-0.009231
20160429,2065.3,-0.005063
20160502,2081.43,0.00781
20160503,2063.37,-0.008677
20160504,2051.12,-0.005937
20160505,2050.63,-0.000239
20160506,2057.14,0.003175
20160509,2058.69,0.000753
20160510,2084.39,0.012484
20160511,2064.46,-0.009562
20160512,2064.11,-0.00017
20160513,2046.61,-0.008478
20160516,2066.66,0.009797
20160517,2047.21,-0.009411
20160518,2047.63,0.000205
20160519,2040.04,-0.003707
20160520,2052.32,0.006019
20160523,2048.04,-0.002085
20160524,2076.06,0.013681
20160525,2090.54,0.006975
20160526,2090.1,-0.00021
20160527,2099.06,0.004287
20160531,2096.96,-0.001
20160601,2099.33,0.00113
20160602,2105.26,0.002825
20160603,2099.13,-0.002912
20160606,2109.41,0.004897
20160607,2112.13,0.001289
20160608,2119.12,0.003309
20160609,2115.48,-0.001718
20160610,2096.07,-0.009175
20160613,2079.06,-0.008115
20160614,2075.32,-0.001799
20160615,2071.5,-0.001841
20160616,2077.99,0.003133
20160617,2071.22,-0.003258
20160620,2083.25,0.005808
20160621,2088.9,0.002712
20160622,2085.45,-0.001652
20160623,2113.32,0.013364
20160624,2037.41,-0.03592
20160627,2000.54,-0.018097
20160628,2036.09,0.01777
20160629,2070.77,0.017033
20160630,2098.86,0.013565
20160701,2102.95,0.001949
20160705,2088.55,-0.006848
20160706,2099.73,0.005353
20160707,2097.9,-0.000872
20160708,2129.9,0.015253
20160711,2137.16,0.003409
20160712,2152.14,0.007009
20160713,2152.43,0.000135
20160714,2163.75,0.005259
20160715,2161.74,-0.000929
20160718,2166.89,0.002382
20160719,2163.78,-0.001435
20160720,2173.02,0.00427
20160721,2165.17,-0.003612
20160722,2175.03,0.004554
20160725,2168.48,-0.003011
20160726,2169.18,0.000323
20160727,2166.58,-0.001199
20160728,2170.06,0.001606
20160729,2173.6,0.001631
20160801,2170.84,-0.00127
20160802,2157.03,-0.006362
20160803,2163.79,0.003134
20160804,2164.25,0.000213
20160805,2182.87,0.008603
20160808,2180.89,-0.000907
20160809,2181.74,0.00039
20160810,2175.49,-0.002865
20160811,2185.79,0.004735
20160812,2184.05,-0.000796
20160815,2190.15,0.002793
20160816,2178.15,-0.005479
20160817,2182.22,0.001869
20160818,2187.02,0.0022
20160819,2183.87,-0.00144
20160822,2182.64,-0.000563
20160823,2186.9,0.001952
20160824,2175.44,-0.00524
20160825,2172.47,-0.001365
20160826,2169.04,-0.001579
20160829,2180.38,0.005228
20160830,2176.12,-0.001954
20160831,2170.95,-0.002376
20160901,2170.86,-0.000041
20160902,2179.98,0.004201
20160906,2186.48,0.002982
20160907,2186.16,-0.000146
20160908,2181.3,-0.002223
20160909,2127.81,-0.024522
20160912,2159.04,0.014677
20160913,2127.02,-0.014831
20160914,2125.77,-0.000588
20160915,2147.26,0.010109
20160916,2139.16,-0.003772
20160919,2139.12,-0.000019
20160920,2139.76,0.000299
20160921,2163.12,0.010917
20160922,2177.18,0.0065
20160923,2164.69,-0.005737
20160926,2146.1,-0.008588
20160927,2159.93,0.006444
20160928,2171.37,0.005296
20160929,2151.13,-0.009321
20160930,2168.27,0.007968
20161003,2161.2,-0.003261
20161004,2150.49,-0.004956
20161005,2159.73,0.004297
20161006,2160.77,0.000482
20161007,2153.74,-0.003253
20161010,2163.66,0.004606
20161011,2136.73,-0.012447
20161012,2139.18,0.001147
20161013,2132.55,-0.003099
20161014,2132.98,0.000202
20161017,2126.5,-0.003038
20161018,2139.6,0.00616
20161019,2144.29,0.002192
20161020,2141.34,-0.001376
20161021,2141.16,-0.000084
20161024,2151.33,0.00475
20161025,2143.16,-0.003798
20161026,2139.43,-0.00174
20161027,2133.04,-0.002987
20161028,2126.41,-0.003108
20161031,2126.15,-0.000122
20161101,2111.72,-0.006787
20161102,2097.94,-0.006525
20161103,2088.66,-0.004423
20161104,2085.18,-0.001666
20161107,2131.52,0.022224
20161108,2139.56,0.003772
20161109,2163.26,0.011077
20161110,2167.48,0.001951
20161111,2164.45,-0.001398
20161114,2164.2,-0.000116
20161115,2180.39,0.007481
20161116,2176.94,-0.001582
20161117,2187.12,0.004676
20161118,2181.9,-0.002387
20161121,2198.18,0.007461
20161122,2202.94,0.002165
20161123,2204.72,0.000808
20161125,2213.35,0.003914
20161128,2201.72,-0.005254
20161129,2204.66,0.001335
20161130,2198.81,-0.002653
20161201,2191.08,-0.003516
20161202,2191.95,0.000397
20161205,2204.71,0.005821
20161206,2212.23,0.003411
20161207,2241.35,0.013163
20161208,2246.19,0.002159
20161209,2259.53,0.005939
20161212,2256.96,-0.001137
20161213,2271.72,0.00654
20161214,2253.28,-0.008117
20161215,2262.03,0.003883
20161216,2258.07,-0.001751
20161219,2262.53,0.001975
20161220,2270.76,0.003638
20161221,2265.18,-0.002457
20161222,2260.96,-0.001863
20161223,2263.79,0.001252
20161227,2268.88,0.002248
20161228,2249.92,-0.008357
20161229,2249.26,-0.000293
20161230,2238.83,-0.004637
20170103,2257.83,0.008487
20170104,2270.75,0.005722
20170105,2269,-0.000771
20170106,2276.98,0.003517
20170109,2268.9,-0.003549
20170110,2268.9,0
20170111,2275.32,0.00283
20170112,2270.44,-0.002145
20170113,2274.64,0.00185
20170117,2267.89,-0.002968
20170118,2271.89,0.001764
20170119,2263.69,-0.003609
20170120,2271.31,0.003366
20170123,2265.2,-0.00269
20170124,2280.07,0.006565
20170125,2298.37,0.008026
20170126,2296.68,-0.000735
20170127,2294.69,-0.000866
20170130,2280.9,-0.00601
20170131,2278.87,-0.00089
20170201,2279.55,0.000298
20170202,2280.85,0.00057
20170203,2297.42,0.007265
20170206,2292.56,-0.002115
20170207,2293.08,0.000227
20170208,2294.67,0.000693
20170209,2307.87,0.005752
20170210,2316.1,0.003566
20170213,2328.25,0.005246
20170214,2337.58,0.004007
20170215,2349.25,0.004992
20170216,2347.22,-0.000864
20170217,2351.16,0.001679
20170221,2365.38,0.006048
20170222,2362.82,-0.001082
20170223,2363.81,0.000419
20170224,2367.34,0.001493
20170227,2369.75,0.001018
20170228,2363.64,-0.002578
20170301,2395.96,0.013674
20170302,2381.92,-0.00586
20170303,2383.12,0.000504
20170306,2375.31,-0.003277
20170307,2368.39,-0.002913
20170308,2362.98,-0.002284
20170309,2364.87,0.0008
20170310,2372.6,0.003269
20170313,2373.47,0.000367
20170314,2365.45,-0.003379
20170315,2385.26,0.008375
20170316,2381.38,-0.001627
20170317,2378.25,-0.001314
20170320,2373.47,-0.00201
20170321,2344.02,-0.012408
20170322,2348.45,0.00189
20170323,2345.96,-0.00106
20170324,2343.98,-0.000844
20170327,2341.59,-0.00102
20170328,2358.57,0.007251
20170329,2361.13,0.001085
20170330,2368.06,0.002935
20170331,2362.72,-0.002255
20170403,2358.84,-0.001642
20170404,2360.16,0.00056
20170405,2352.95,-0.003055
20170406,2357.49,0.001929
20170407,2355.54,-0.000827
20170410,2357.16,0.000688
20170411,2353.78,-0.001434
20170412,2344.93,-0.00376
20170413,2328.95,-0.006815
20170417,2349.01,0.008613
20170418,2342.19,-0.002903
20170419,2338.17,-0.001716
20170420,2355.84,0.007557
20170421,2348.69,-0.003035
20170424,2374.15,0.01084
20170425,2388.61,0.006091
20170426,2387.45,-0.000486
20170427,2388.77,0.000553
20170428,2384.2,-0.001913
20170501,2388.33,0.001732
20170502,2391.17,0.001189
20170503,2388.13,-0.001271
20170504,2389.52,0.000582
20170505,2399.29,0.004089
20170508,2399.38,0.000038
20170509,2396.92,-0.001025
20170510,2399.63,0.001131
20170511,2394.44,-0.002163
20170512,2390.9,-0.001478
20170515,2402.32,0.004776
20170516,2400.67,-0.000687
20170517,2357.03,-0.018178
20170518,2365.72,0.003687
20170519,2381.73,0.006767
20170522,2394.02,0.00516
20170523,2398.42,0.001838
20170524,2404.39,0.002489
20170525,2415.07,0.004442
20170526,2415.82,0.000311
20170530,2412.91,-0.001205
20170531,2411.8,-0.00046
20170601,2430.06,0.007571
20170602,2439.07,0.003708
20170605,2436.1,-0.001218
20170606,2429.33,-0.002779
20170607,2433.14,0.001568
20170608,2433.79,0.000267
20170609,2431.77,-0.00083
20170612,2429.39,-0.000979
20170613,2440.35,0.004511
20170614,2437.92,-0.000996
20170615,2432.46,-0.00224
20170616,2433.15,0.000284
20170619,2453.46,0.008347
20170620,2437.03,-0.006697
20170621,2435.61,-0.000583
20170622,2434.5,-0.000456
20170623,2438.3,0.001561
20170626,2439.07,0.000316
20170627,2419.38,-0.008073
20170628,2440.69,0.008808
20170629,2419.7,-0.0086
20170630,2423.41,0.001533
20170703,2429.01,0.002311
20170705,2432.54,0.001453
20170706,2409.75,-0.009369
20170707,2425.18,0.006403
20170710,2427.43,0.000928
20170711,2425.53,-0.000783
20170712,2443.25,0.007306
20170713,2447.83,0.001875
20170714,2459.27,0.004674
20170717,2459.14,-0.000053
20170718,2460.61,0.000598
20170719,2473.83,0.005373
20170720,2473.45,-0.000154
20170721,2472.54,-0.000368
20170724,2469.91,-0.001064
20170725,2477.13,0.002923
20170726,2477.83,0.000283
20170727,2475.42,-0.000973
20170728,2472.1,-0.001341
20170731,2470.3,-0.000728
20170801,2476.35,0.002449
20170802,2477.57,0.000493
20170803,2472.16,-0.002184
20170804,2476.83,0.001889
20170807,2480.91,0.001647
20170808,2474.92,-0.002414
20170809,2474.02,-0.000364
20170810,2438.21,-0.014474
20170811,2441.32,0.001276
20170814,2465.84,0.010044
20170815,2464.61,-0.000499
20170816,2468.11,0.00142
20170817,2430.01,-0.015437
20170818,2425.55,-0.001835
20170821,2428.37,0.001163
20170822,2452.51,0.009941
20170823,2444.04,-0.003454
20170824,2438.97,-0.002074
20170825,2443.05,0.001673
20170828,2444.24,0.000487
20170829,2446.3,0.000843
20170830,2457.59,0.004615
20170831,2471.65,0.005721
20170901,2476.55,0.001982
20170905,2457.85,-0.007551
20170906,2465.54,0.003129
20170907,2465.1,-0.000178
20170908,2461.43,-0.001489
20170911,2488.11,0.010839
20170912,2496.48,0.003364
20170913,2498.37,0.000757
20170914,2495.62,-0.001101
20170915,2500.23,0.001847
20170918,2503.87,0.001456
20170919,2506.65,0.00111
20170920,2508.24,0.000634
20170921,2500.6,-0.003046
20170922,2502.22,0.000648
20170925,2496.66,-0.002222
20170926,2496.84,0.000072
20170927,2507.04,0.004085
20170928,2510.06,0.001205
20170929,2519.36,0.003705
20171002,2529.12,0.003874
20171003,2534.58,0.002159
20171004,2537.74,0.001247
20171005,2552.07,0.005647
20171006,2549.33,-0.001074
20171009,2544.73,-0.001804
20171010,2550.64,0.002322
20171011,2555.24,0.001803
20171012,2550.93,-0.001687
20171013,2553.17,0.000878
20171016,2557.64,0.001751
20171017,2559.36,0.000672
20171018,2561.26,0.000742
20171019,2562.1,0.000328
20171020,2575.21,0.005117
20171023,2564.98,-0.003972
20171024,2569.13,0.001618
20171025,2557.15,-0.004663
20171026,2560.4,0.001271
20171027,2581.07,0.008073
20171030,2572.83,-0.003192
20171031,2575.26,0.000944
20171101,2579.36,0.001592
20171102,2579.85,0.00019
20171103,2587.84,0.003097
20171106,2591.13,0.001271
20171107,2590.64,-0.000189
20171108,2594.38,0.001444
20171109,2584.62,-0.003762
20171110,2582.3,-0.000898
20171113,2584.84,0.000984
20171114,2578.87,-0.00231
20171115,2564.62,-0.005526
20171116,2585.64,0.008196
20171117,2578.85,-0.002626
20171120,2582.14,0.001276
20171121,2599.03,0.006541
20171122,2597.08,-0.00075
20171124,2602.42,0.002056
20171127,2601.42,-0.000384
20171128,2627.04,0.009848
20171129,2626.07,-0.000369
20171130,2647.58,0.008191
20171201,2642.22,-0.002024
20171204,2639.44,-0.001052
20171205,2629.57,-0.003739
20171206,2629.27,-0.000114
20171207,2636.98,0.002932
20171208,2651.5,0.005506
20171211,2659.99,0.003202
20171212,2664.11,0.001549
20171213,2662.85,-0.000473
20171214,2652.01,-0.004071
20171215,2675.81,0.008974
20171218,2690.16,0.005363
20171219,2681.47,-0.00323
20171220,2679.25,-0.000828
20171221,2684.57,0.001986
20171222,2683.34,-0.000458
20171226,2680.5,-0.001058
20171227,2682.62,0.000791
20171228,2687.54,0.001834
20171229,2673.61,-0.005183
20180102,2695.81,0.008303
20180103,2713.06,0.006399
20180104,2723.99,0.004029
20180105,2743.15,0.007034
20180108,2747.71,0.001662
20180109,2751.29,0.001303
20180110,2748.23,-0.001112
20180111,2767.56,0.007034
20180112,2786.24,0.00675
20180116,2776.42,-0.003524
20180117,2802.56,0.009415
20180118,2798.03,-0.001616
20180119,2810.3,0.004385
20180122,2832.97,0.008067
20180123,2839.13,0.002174
20180124,2837.54,-0.00056
20180125,2839.25,0.000603
20180126,2872.87,0.011841
20180129,2853.53,-0.006732
20180130,2822.43,-0.010899
20180131,2823.81,0.000489
20180201,2821.98,-0.000648
20180202,2762.13,-0.021209
20180205,2648.94,-0.040979
20180206,2695.14,0.017441
20180207,2681.66,-0.005002
20180208,2581,-0.037536
20180209,2619.55,0.014936
20180212,2656,0.013915
20180213,2662.94,0.002613
20180214,2698.63,0.013402
20180215,2731.2,0.012069
20180216,2732.22,0.000373
20180220,2716.26,-0.005841
20180221,2701.33,-0.005497
20180222,2703.96,0.000974
20180223,2747.3,0.016028
20180226,2779.6,0.011757
20180227,2744.28,-0.012707
20180228,2713.83,-0.011096
20180301,2677.67,-0.013324
20180302,2691.25,0.005072
20180305,2720.94,0.011032
20180306,2728.12,0.002639
20180307,2726.8,-0.000484
20180308,2738.97,0.004463
20180309,2786.57,0.017379
20180312,2783.02,-0.001274
20180313,2765.31,-0.006364
20180314,2749.48,-0.005724
20180315,2747.33,-0.000782
20180316,2752.01,0.001703
20180319,2712.92,-0.014204
20180320,2716.94,0.001482
20180321,2711.93,-0.001844
20180322,2643.69,-0.025163
20180323,2588.26,-0.020967
20180326,2658.55,0.027157
20180327,2612.62,-0.017276
20180328,2605,-0.002917
20180329,2640.87,0.01377
20180402,2581.88,-0.022337
20180403,2614.45,0.012615
20180404,2644.69,0.011566
20180405,2662.84,0.006863
20180406,2604.47,-0.02192
20180409,2613.16,0.003337
20180410,2656.87,0.016727
20180411,2642.19,-0.005525
20180412,2663.99,0.008251
20180413,2656.3,-0.002887
20180416,2677.84,0.008109
20180417,2706.39,0.010662
20180418,2708.64,0.000831
20180419,2693.13,-0.005726
20180420,2670.14,-0.008537
20180423,2670.29,0.000056
20180424,2634.56,-0.013381
20180425,2639.4,0.001837
20180426,2666.94,0.010434
20180427,2669.91,0.001114
20180430,2648.05,-0.008188
20180501,2654.8,0.002549
20180502,2635.67,-0.007206
20180503,2629.73,-0.002254
20180504,2663.42,0.012811
20180507,2672.63,0.003458
20180508,2671.92,-0.000266
